Order ID,Customer ID,Product ID,Category,Sub-Category,Segment,Ship Mode,Payment Mode,Return Status,Order Date,Region,Sales,Profit,Category.1,City,Country,Customer ID.1,Customer Name,Order ID.1,Payment Mode.1,Product ID.1,Product Name,Profit.1,Region.1,Return Status.1,Row ID,Sales.1,Segment.1,Ship Date,Ship Mode.1,State,Sub-Category.1,Order Date.1
ORD101274,CUST6730,PROD32914,Clothing,Pants,Home Office,Same Day,Online,Not Returned,2025-06-08,East,604.02,37.21,Clothing,Munich,USA,CUST6730,Katie Brown,ORD101274,Online,PROD32914,Seven Pants,37.21,East,Not Returned,1275,604.02,Home Office,2025-06-15,Same Day,Delhi,Pants,2025-06-08
ORD101275,CUST7634,PROD79183,Clothing,Jackets,Corporate,First Class,Card,Returned,2024-10-07,South,396.17,-31.19,Clothing,New York City,UK,CUST7634,Melissa Whitney,ORD101275,Card,PROD79183,Describe Jackets,-31.19,South,Returned,1276,396.17,Corporate,2024-10-09,First Class,Ontario,Jackets,2024-10-07
ORD101276,CUST5377,PROD93848,Furniture,Sofas,Consumer,Standard,Card,Not Returned,2024-02-05,East,1579.15,-279.35,Furniture,Los Angeles,Germany,CUST5377,Christopher Hansen,ORD101276,Card,PROD93848,Remain Sofas,-279.35,East,Not Returned,1277,1579.15,Consumer,2024-02-07,Standard,Ontario,Sofas,2024-02-05
ORD101277,CUST8253,PROD71243,Furniture,Tables,Home Office,Standard,Card,Not Returned,2023-12-17,North,1963.68,710.85,Furniture,Houston,Germany,CUST8253,Stephanie Combs,ORD101277,Card,PROD71243,Federal Tables,710.85,North,Not Returned,1278,1963.68,Home Office,2023-12-24,Standard,Bavaria,Tables,2023-12-17
ORD101278,CUST7114,PROD12128,Electronics,Laptops,Home Office,Standard,COD,Not Returned,2023-08-12,South,1858.22,89.16,Electronics,Munich,Germany,CUST7114,Jessica Reese,ORD101278,COD,PROD12128,Able Laptops,89.16,South,Not Returned,1279,1858.22,Home Office,2023-08-21,Standard,Bavaria,Laptops,2023-08-12
ORD101279,CUST5257,PROD26047,Electronics,Accessories,Consumer,Standard,COD,Returned,2022-05-08,East,177.6,63.46,Electronics,New York City,UK,CUST5257,Grant Ashley,ORD101279,COD,PROD26047,Nor Accessories,63.46,East,Returned,1280,177.6,Consumer,2022-05-10,Standard,New York,Accessories,2022-05-08
ORD101280,CUST6930,PROD82729,Electronics,Mobiles,Consumer,First Class,COD,Returned,2024-08-06,North,588.73,149.15,Electronics,Munich,India,CUST6930,Heather Wang,ORD101280,COD,PROD82729,Son Mobiles,149.15,North,Returned,1281,588.73,Consumer,2024-08-16,First Class,Texas,Mobiles,2024-08-06
ORD101281,CUST2688,PROD24999,Clothing,Jackets,Corporate,Standard,COD,Returned,2025-03-19,South,299.97,90.77,Clothing,Toronto,India,CUST2688,John Hartman,ORD101281,COD,PROD24999,Simply Jackets,90.77,South,Returned,1282,299.97,Corporate,2025-03-28,Standard,Ontario,Jackets,2025-03-19
ORD101282,CUST2513,PROD22981,Furniture,Chairs,Home Office,Standard,Online,Returned,2024-02-24,North,1092.3,235.02,Furniture,Houston,India,CUST2513,Carla Hodges,ORD101282,Online,PROD22981,Pay Chairs,235.02,North,Returned,1283,1092.3,Home Office,2024-03-02,Standard,Texas,Chairs,2024-02-24
ORD101283,CUST3374,PROD65784,Furniture,Tables,Home Office,Second Class,Card,Returned,2020-10-09,North,471.8,-42.92,Furniture,Toronto,USA,CUST3374,Laurie Kim,ORD101283,Card,PROD65784,Two Tables,-42.92,North,Returned,1284,471.8,Home Office,2020-10-13,Second Class,Bavaria,Tables,2020-10-09
ORD101284,CUST5585,PROD88996,Electronics,Accessories,Corporate,First Class,Online,Not Returned,2023-12-16,South,346.96,37.29,Electronics,Munich,Canada,CUST5585,Jacob Lee,ORD101284,Online,PROD88996,Mouth Accessories,37.29,South,Not Returned,1285,346.96,Corporate,2023-12-25,First Class,Maharashtra,Accessories,2023-12-16
ORD101285,CUST5982,PROD87114,Clothing,Shirts,Consumer,Second Class,Online,Returned,2024-01-31,East,1044.52,305.38,Clothing,Houston,USA,CUST5982,Dr. Donna Lewis DVM,ORD101285,Online,PROD87114,Themselves Shirts,305.38,East,Returned,1286,1044.52,Consumer,2024-02-10,Second Class,Texas,Shirts,2024-01-31
ORD101286,CUST7716,PROD80752,Clothing,Shirts,Consumer,Second Class,Card,Not Returned,2024-10-22,South,1941.99,-137.36,Clothing,New York City,India,CUST7716,Jenny Dalton,ORD101286,Card,PROD80752,Couple Shirts,-137.36,South,Not Returned,1287,1941.99,Consumer,2024-10-28,Second Class,Delhi,Shirts,2024-10-22
ORD101287,CUST6867,PROD21045,Clothing,Shoes,Corporate,Same Day,Card,Not Returned,2024-09-11,North,453.04,-2.59,Clothing,New York City,UK,CUST6867,Cheryl Berry,ORD101287,Card,PROD21045,Challenge Shoes,-2.59,North,Not Returned,1288,453.04,Corporate,2024-09-20,Same Day,Ontario,Shoes,2024-09-11
ORD101288,CUST5923,PROD96816,Furniture,Chairs,Consumer,Standard,COD,Returned,2022-10-14,East,26.17,7.8,Furniture,Munich,UK,CUST5923,Hannah Villarreal,ORD101288,COD,PROD96816,Along Chairs,7.8,East,Returned,1289,26.17,Consumer,2022-10-24,Standard,Delhi,Chairs,2022-10-14
ORD101289,CUST3166,PROD33106,Clothing,Shoes,Home Office,First Class,COD,Not Returned,2025-06-26,East,1822.51,583.6,Clothing,Toronto,Germany,CUST3166,Jacob Owen,ORD101289,COD,PROD33106,Country Shoes,583.6,East,Not Returned,1290,1822.51,Home Office,2025-07-06,First Class,Maharashtra,Shoes,2025-06-26
ORD101290,CUST6637,PROD86835,Clothing,Pants,Home Office,Same Day,Card,Not Returned,2024-07-27,North,1012.67,-52.28,Clothing,Los Angeles,USA,CUST6637,Adam Lawrence,ORD101290,Card,PROD86835,Boy Pants,-52.28,North,Not Returned,1291,1012.67,Home Office,2024-08-02,Same Day,California,Pants,2024-07-27
ORD101291,CUST6290,PROD60166,Electronics,Laptops,Home Office,Standard,Card,Returned,2024-07-15,South,1655.64,219.41,Electronics,Munich,UK,CUST6290,Craig Smith,ORD101291,Card,PROD60166,Speech Laptops,219.41,South,Returned,1292,1655.64,Home Office,2024-07-22,Standard,Texas,Laptops,2024-07-15
ORD101292,CUST5013,PROD83064,Electronics,Mobiles,Corporate,Standard,Online,Not Returned,2023-06-27,East,1208.47,193.14,Electronics,Los Angeles,USA,CUST5013,Jeremiah Boyer,ORD101292,Online,PROD83064,Control Mobiles,193.14,East,Not Returned,1293,1208.47,Corporate,2023-07-02,Standard,New York,Mobiles,2023-06-27
ORD101293,CUST7407,PROD23871,Furniture,Tables,Corporate,First Class,COD,Returned,2024-06-02,South,519.38,54.79,Furniture,Mumbai,USA,CUST7407,Bonnie Perez,ORD101293,COD,PROD23871,In Tables,54.79,South,Returned,1294,519.38,Corporate,2024-06-07,First Class,California,Tables,2024-06-02
ORD101294,CUST8170,PROD79421,Furniture,Beds,Corporate,First Class,Online,Returned,2023-06-17,South,1832.02,247.39,Furniture,Los Angeles,Canada,CUST8170,Jennifer Miller,ORD101294,Online,PROD79421,People Beds,247.39,South,Returned,1295,1832.02,Corporate,2023-06-21,First Class,California,Beds,2023-06-17
ORD101295,CUST5694,PROD57583,Furniture,Beds,Corporate,First Class,Online,Returned,2023-07-02,South,68.0,-2.31,Furniture,Los Angeles,UK,CUST5694,Nicholas Mcdonald,ORD101295,Online,PROD57583,Campaign Beds,-2.31,South,Returned,1296,68.0,Corporate,2023-07-12,First Class,Delhi,Beds,2023-07-02
ORD101296,CUST6151,PROD95443,Furniture,Beds,Consumer,Same Day,Card,Returned,2024-04-18,East,834.75,-75.02,Furniture,Toronto,India,CUST6151,Justin Joseph,ORD101296,Card,PROD95443,Face Beds,-75.02,East,Returned,1297,834.75,Consumer,2024-04-22,Same Day,Delhi,Beds,2024-04-18
ORD101297,CUST2074,PROD14991,Clothing,Shirts,Corporate,Second Class,Card,Returned,2022-06-07,South,247.36,53.79,Clothing,Munich,India,CUST2074,Linda Aguilar,ORD101297,Card,PROD14991,Next Shirts,53.79,South,Returned,1298,247.36,Corporate,2022-06-16,Second Class,Bavaria,Shirts,2022-06-07
ORD101298,CUST4476,PROD39516,Electronics,Mobiles,Consumer,First Class,COD,Returned,2022-01-22,West,948.44,-113.98,Electronics,Toronto,Germany,CUST4476,Jacqueline Clark,ORD101298,COD,PROD39516,During Mobiles,-113.98,West,Returned,1299,948.44,Consumer,2022-01-27,First Class,California,Mobiles,2022-01-22
ORD101299,CUST8814,PROD45388,Clothing,Jackets,Consumer,Second Class,COD,Not Returned,2020-11-28,North,1183.23,152.92,Clothing,Delhi,Germany,CUST8814,James Cook,ORD101299,COD,PROD45388,Word Jackets,152.92,North,Not Returned,1300,1183.23,Consumer,2020-12-01,Second Class,California,Jackets,2020-11-28
ORD101300,CUST7260,PROD41490,Clothing,Shirts,Corporate,Second Class,Card,Not Returned,2022-08-17,South,305.74,98.03,Clothing,Toronto,USA,CUST7260,Steven Eaton,ORD101300,Card,PROD41490,Down Shirts,98.03,South,Not Returned,1301,305.74,Corporate,2022-08-21,Second Class,California,Shirts,2022-08-17
ORD101301,CUST7381,PROD39957,Electronics,Accessories,Consumer,Second Class,Card,Returned,2024-12-09,South,1795.67,540.9,Electronics,Houston,Germany,CUST7381,Sarah Conway,ORD101301,Card,PROD39957,Chair Accessories,540.9,South,Returned,1302,1795.67,Consumer,2024-12-10,Second Class,Texas,Accessories,2024-12-09
ORD101302,CUST2290,PROD74187,Clothing,Shoes,Consumer,First Class,Online,Not Returned,2021-01-20,East,1508.89,-187.85,Clothing,Delhi,Germany,CUST2290,Amanda Roberts,ORD101302,Online,PROD74187,Little Shoes,-187.85,East,Not Returned,1303,1508.89,Consumer,2021-01-29,First Class,Delhi,Shoes,2021-01-20
ORD101303,CUST6861,PROD70316,Furniture,Sofas,Consumer,First Class,Card,Not Returned,2024-12-13,East,419.28,16.05,Furniture,Houston,Germany,CUST6861,Melissa Anderson,ORD101303,Card,PROD70316,Debate Sofas,16.05,East,Not Returned,1304,419.28,Consumer,2024-12-22,First Class,Delhi,Sofas,2024-12-13
ORD101304,CUST9810,PROD65270,Electronics,Cameras,Consumer,First Class,Card,Returned,2021-10-04,East,1776.69,567.19,Electronics,Toronto,UK,CUST9810,Thomas Robinson,ORD101304,Card,PROD65270,Bar Cameras,567.19,East,Returned,1305,1776.69,Consumer,2021-10-05,First Class,Delhi,Cameras,2021-10-04
ORD101305,CUST4153,PROD66389,Furniture,Tables,Home Office,Same Day,Card,Returned,2021-05-18,East,1568.41,240.67,Furniture,Delhi,Germany,CUST4153,Brad Elliott,ORD101305,Card,PROD66389,Pick Tables,240.67,East,Returned,1306,1568.41,Home Office,2021-05-26,Same Day,Bavaria,Tables,2021-05-18
ORD101306,CUST9499,PROD89812,Clothing,Pants,Home Office,First Class,Online,Returned,2021-09-27,East,1525.81,592.92,Clothing,New York City,USA,CUST9499,Courtney Sandoval,ORD101306,Online,PROD89812,Serious Pants,592.92,East,Returned,1307,1525.81,Home Office,2021-09-30,First Class,California,Pants,2021-09-27
ORD101307,CUST4053,PROD52181,Electronics,Accessories,Corporate,First Class,COD,Not Returned,2022-08-31,East,116.74,-8.18,Electronics,Munich,UK,CUST4053,Kyle Tran,ORD101307,COD,PROD52181,Break Accessories,-8.18,East,Not Returned,1308,116.74,Corporate,2022-09-08,First Class,Maharashtra,Accessories,2022-08-31
ORD101308,CUST4127,PROD69770,Furniture,Tables,Consumer,Standard,Card,Returned,2023-01-16,East,497.68,183.51,Furniture,Mumbai,USA,CUST4127,Toni Cooper,ORD101308,Card,PROD69770,Wish Tables,183.51,East,Returned,1309,497.68,Consumer,2023-01-20,Standard,New York,Tables,2023-01-16
ORD101309,CUST3708,PROD78552,Furniture,Beds,Consumer,First Class,Online,Returned,2021-02-26,South,1063.02,182.94,Furniture,Los Angeles,India,CUST3708,William Grant,ORD101309,Online,PROD78552,When Beds,182.94,South,Returned,1310,1063.02,Consumer,2021-03-04,First Class,Maharashtra,Beds,2021-02-26
ORD101310,CUST9113,PROD45585,Clothing,Shoes,Corporate,First Class,COD,Not Returned,2021-06-30,South,807.77,186.76,Clothing,New York City,India,CUST9113,Jesus Olsen,ORD101310,COD,PROD45585,School Shoes,186.76,South,Not Returned,1311,807.77,Corporate,2021-07-06,First Class,Bavaria,Shoes,2021-06-30
ORD101311,CUST9176,PROD56207,Electronics,Laptops,Corporate,Standard,Online,Returned,2022-12-09,North,1187.22,276.3,Electronics,New York City,Canada,CUST9176,Patrick Cochran,ORD101311,Online,PROD56207,Technology Laptops,276.3,North,Returned,1312,1187.22,Corporate,2022-12-18,Standard,Ontario,Laptops,2022-12-09
ORD101312,CUST6156,PROD21202,Clothing,Jackets,Home Office,Standard,Card,Not Returned,2023-03-19,North,609.87,232.62,Clothing,Houston,USA,CUST6156,Vicki Waters,ORD101312,Card,PROD21202,Stuff Jackets,232.62,North,Not Returned,1313,609.87,Home Office,2023-03-29,Standard,Bavaria,Jackets,2023-03-19
ORD101313,CUST1520,PROD88494,Electronics,Accessories,Corporate,First Class,Card,Not Returned,2024-11-02,East,77.09,10.96,Electronics,Houston,Germany,CUST1520,Anthony Mclaughlin,ORD101313,Card,PROD88494,Of Accessories,10.96,East,Not Returned,1314,77.09,Corporate,2024-11-11,First Class,New York,Accessories,2024-11-02
ORD101314,CUST8894,PROD44450,Electronics,Cameras,Consumer,Second Class,COD,Not Returned,2024-09-06,East,458.46,182.09,Electronics,Houston,UK,CUST8894,Haley Smith,ORD101314,COD,PROD44450,Enough Cameras,182.09,East,Not Returned,1315,458.46,Consumer,2024-09-10,Second Class,California,Cameras,2024-09-06
ORD101315,CUST7621,PROD77313,Electronics,Cameras,Corporate,Second Class,Online,Not Returned,2023-06-22,North,1328.71,334.96,Electronics,New York City,Canada,CUST7621,Jack Kirk,ORD101315,Online,PROD77313,Traditional Cameras,334.96,North,Not Returned,1316,1328.71,Corporate,2023-06-30,Second Class,Maharashtra,Cameras,2023-06-22
ORD101316,CUST5164,PROD52595,Clothing,Shoes,Home Office,First Class,COD,Returned,2021-02-14,South,200.12,9.31,Clothing,Houston,India,CUST5164,Lori Newman,ORD101316,COD,PROD52595,Ground Shoes,9.31,South,Returned,1317,200.12,Home Office,2021-02-17,First Class,New York,Shoes,2021-02-14
ORD101317,CUST1477,PROD43675,Clothing,Pants,Consumer,Same Day,COD,Not Returned,2021-06-27,South,1875.56,416.39,Clothing,Los Angeles,UK,CUST1477,Ryan Boyd,ORD101317,COD,PROD43675,Trade Pants,416.39,South,Not Returned,1318,1875.56,Consumer,2021-07-06,Same Day,Bavaria,Pants,2021-06-27
ORD101318,CUST3992,PROD57651,Electronics,Laptops,Home Office,Standard,COD,Returned,2021-10-22,East,134.48,-20.27,Electronics,Munich,USA,CUST3992,Mercedes Howell,ORD101318,COD,PROD57651,Miss Laptops,-20.27,East,Returned,1319,134.48,Home Office,2021-10-29,Standard,Bavaria,Laptops,2021-10-22
ORD101319,CUST5080,PROD15708,Clothing,Shirts,Home Office,Same Day,Online,Not Returned,2023-01-13,West,635.11,-97.25,Clothing,Houston,Germany,CUST5080,Joel Gray,ORD101319,Online,PROD15708,Ahead Shirts,-97.25,West,Not Returned,1320,635.11,Home Office,2023-01-14,Same Day,Bavaria,Shirts,2023-01-13
ORD101320,CUST4456,PROD32312,Electronics,Mobiles,Consumer,Second Class,COD,Returned,2023-09-08,North,1202.26,326.98,Electronics,Mumbai,India,CUST4456,Brooke Miller,ORD101320,COD,PROD32312,Develop Mobiles,326.98,North,Returned,1321,1202.26,Consumer,2023-09-10,Second Class,Ontario,Mobiles,2023-09-08
ORD101321,CUST2925,PROD73051,Furniture,Sofas,Home Office,Second Class,Online,Returned,2022-06-07,North,103.57,31.56,Furniture,New York City,Canada,CUST2925,Kenneth Guzman Jr.,ORD101321,Online,PROD73051,Case Sofas,31.56,North,Returned,1322,103.57,Home Office,2022-06-17,Second Class,Maharashtra,Sofas,2022-06-07
ORD101322,CUST8895,PROD39603,Furniture,Beds,Home Office,First Class,Card,Not Returned,2022-10-19,North,52.28,6.46,Furniture,New York City,Canada,CUST8895,Deborah Johnson DVM,ORD101322,Card,PROD39603,Send Beds,6.46,North,Not Returned,1323,52.28,Home Office,2022-10-21,First Class,California,Beds,2022-10-19
ORD101323,CUST8060,PROD98012,Clothing,Pants,Consumer,First Class,COD,Not Returned,2025-04-04,South,264.45,29.89,Clothing,New York City,Germany,CUST8060,Hannah Le,ORD101323,COD,PROD98012,News Pants,29.89,South,Not Returned,1324,264.45,Consumer,2025-04-11,First Class,New York,Pants,2025-04-04
ORD101324,CUST5563,PROD47117,Clothing,Pants,Home Office,First Class,COD,Returned,2021-02-04,North,672.35,239.49,Clothing,Delhi,India,CUST5563,Teresa Watts,ORD101324,COD,PROD47117,Walk Pants,239.49,North,Returned,1325,672.35,Home Office,2021-02-11,First Class,Ontario,Pants,2021-02-04
ORD101325,CUST9639,PROD85233,Clothing,Shoes,Home Office,Second Class,COD,Returned,2024-07-19,South,1957.07,651.95,Clothing,Toronto,India,CUST9639,Stephanie Ortega,ORD101325,COD,PROD85233,Home Shoes,651.95,South,Returned,1326,1957.07,Home Office,2024-07-22,Second Class,Delhi,Shoes,2024-07-19
ORD101326,CUST7095,PROD85554,Clothing,Shoes,Home Office,Same Day,COD,Not Returned,2022-02-27,North,1663.6,84.71,Clothing,Mumbai,Germany,CUST7095,Renee Prince,ORD101326,COD,PROD85554,Student Shoes,84.71,North,Not Returned,1327,1663.6,Home Office,2022-03-01,Same Day,Ontario,Shoes,2022-02-27
ORD101327,CUST2442,PROD23167,Electronics,Laptops,Consumer,Standard,Card,Not Returned,2024-03-24,East,1278.09,421.15,Electronics,Toronto,Germany,CUST2442,Amy Singh,ORD101327,Card,PROD23167,Subject Laptops,421.15,East,Not Returned,1328,1278.09,Consumer,2024-04-02,Standard,Ontario,Laptops,2024-03-24
ORD101328,CUST9367,PROD91169,Electronics,Laptops,Consumer,Same Day,Card,Not Returned,2023-01-17,West,380.03,-70.93,Electronics,Toronto,Germany,CUST9367,Michael Smith,ORD101328,Card,PROD91169,Foot Laptops,-70.93,West,Not Returned,1329,380.03,Consumer,2023-01-18,Same Day,California,Laptops,2023-01-17
ORD101329,CUST4490,PROD76592,Furniture,Tables,Consumer,Same Day,COD,Returned,2022-12-21,North,428.06,-61.13,Furniture,Mumbai,USA,CUST4490,Robin Parrish,ORD101329,COD,PROD76592,Develop Tables,-61.13,North,Returned,1330,428.06,Consumer,2022-12-25,Same Day,Maharashtra,Tables,2022-12-21
ORD101330,CUST9319,PROD27635,Furniture,Chairs,Consumer,First Class,Card,Not Returned,2023-11-15,West,1072.41,364.31,Furniture,Delhi,Canada,CUST9319,Dan Mcmillan,ORD101330,Card,PROD27635,Heavy Chairs,364.31,West,Not Returned,1331,1072.41,Consumer,2023-11-17,First Class,Maharashtra,Chairs,2023-11-15
ORD101331,CUST6297,PROD59022,Electronics,Accessories,Consumer,Same Day,Online,Returned,2024-08-20,East,1213.35,196.69,Electronics,Houston,Canada,CUST6297,Kim Cruz,ORD101331,Online,PROD59022,Catch Accessories,196.69,East,Returned,1332,1213.35,Consumer,2024-08-27,Same Day,California,Accessories,2024-08-20
ORD101332,CUST2032,PROD88630,Electronics,Accessories,Consumer,Standard,Card,Not Returned,2025-05-12,South,533.94,-49.59,Electronics,Los Angeles,India,CUST2032,Bethany Hill,ORD101332,Card,PROD88630,Bill Accessories,-49.59,South,Not Returned,1333,533.94,Consumer,2025-05-21,Standard,Texas,Accessories,2025-05-12
ORD101333,CUST9674,PROD84401,Clothing,Shirts,Home Office,Standard,COD,Returned,2021-05-06,North,1635.28,549.03,Clothing,Munich,India,CUST9674,Shelly Hudson,ORD101333,COD,PROD84401,Audience Shirts,549.03,North,Returned,1334,1635.28,Home Office,2021-05-12,Standard,Delhi,Shirts,2021-05-06
ORD101334,CUST9338,PROD56176,Furniture,Sofas,Corporate,Standard,Online,Not Returned,2024-06-09,West,176.18,3.7,Furniture,Toronto,UK,CUST9338,Joshua Wilson,ORD101334,Online,PROD56176,Science Sofas,3.7,West,Not Returned,1335,176.18,Corporate,2024-06-12,Standard,Bavaria,Sofas,2024-06-09
ORD101335,CUST9201,PROD95964,Electronics,Accessories,Consumer,First Class,COD,Not Returned,2023-06-10,East,1268.05,294.22,Electronics,New York City,Canada,CUST9201,Robert Wolf,ORD101335,COD,PROD95964,Myself Accessories,294.22,East,Not Returned,1336,1268.05,Consumer,2023-06-17,First Class,Delhi,Accessories,2023-06-10
ORD101336,CUST7798,PROD87583,Electronics,Mobiles,Home Office,First Class,Card,Not Returned,2025-08-23,West,492.94,84.94,Electronics,Delhi,UK,CUST7798,Miguel Reynolds,ORD101336,Card,PROD87583,Age Mobiles,84.94,West,Not Returned,1337,492.94,Home Office,2025-08-25,First Class,Texas,Mobiles,2025-08-23
ORD101337,CUST8093,PROD96766,Clothing,Shirts,Home Office,First Class,COD,Returned,2023-11-24,South,1484.79,446.34,Clothing,Munich,India,CUST8093,Melanie Flores,ORD101337,COD,PROD96766,Hit Shirts,446.34,South,Returned,1338,1484.79,Home Office,2023-11-28,First Class,Delhi,Shirts,2023-11-24
ORD101338,CUST1628,PROD53888,Clothing,Pants,Consumer,First Class,Online,Not Returned,2023-10-16,South,1925.8,-114.0,Clothing,Delhi,UK,CUST1628,Jordan Guzman,ORD101338,Online,PROD53888,Action Pants,-114.0,South,Not Returned,1339,1925.8,Consumer,2023-10-25,First Class,Texas,Pants,2023-10-16
ORD101339,CUST7005,PROD81443,Clothing,Jackets,Consumer,Second Class,COD,Not Returned,2021-08-07,West,782.85,-4.11,Clothing,New York City,UK,CUST7005,Kristin Morris,ORD101339,COD,PROD81443,Student Jackets,-4.11,West,Not Returned,1340,782.85,Consumer,2021-08-09,Second Class,Delhi,Jackets,2021-08-07
ORD101340,CUST6361,PROD45077,Furniture,Tables,Corporate,First Class,COD,Returned,2024-01-15,South,1816.18,255.24,Furniture,New York City,Canada,CUST6361,Deborah Adams,ORD101340,COD,PROD45077,Picture Tables,255.24,South,Returned,1341,1816.18,Corporate,2024-01-20,First Class,Texas,Tables,2024-01-15
ORD101341,CUST7596,PROD12545,Furniture,Sofas,Consumer,Same Day,COD,Not Returned,2023-12-13,East,82.5,17.2,Furniture,New York City,Canada,CUST7596,Raymond Osborne,ORD101341,COD,PROD12545,Education Sofas,17.2,East,Not Returned,1342,82.5,Consumer,2023-12-19,Same Day,Bavaria,Sofas,2023-12-13
ORD101342,CUST4331,PROD28934,Clothing,Pants,Consumer,First Class,Card,Returned,2023-06-02,East,1552.86,126.16,Clothing,Mumbai,Germany,CUST4331,Karen Hoffman,ORD101342,Card,PROD28934,She Pants,126.16,East,Returned,1343,1552.86,Consumer,2023-06-05,First Class,California,Pants,2023-06-02
